NAME_1,NAME_2,NAME_3,yr2014,yr2023_post_eq,yr2023_pre_eq,eq_mi,pc_14_23pre_eq,pc_14_23post_eq
Doukkala - Abda,Safi,NA (Asfi Zaouia),383.1278991699219,562.776070430361,526.1508286420037,5.4,37.330335321951964,46.88986932292366
Doukkala - Abda,Safi,NA (Echemmaia),14.231335639953613,30.67445299702306,29.211338015163648,5.6,105.260691998259,115.5416313202985
Doukkala - Abda,Safi,NA (Jamaat Shaim),8.567865371704102,16.800839376449584,32.76739145006453,5.2,282.4452185987987,96.09130918344471
Doukkala - Abda,Safi,NA (Sebt Gzoula),0.5420584678649902,10.912682054440179,13.68163364320188,5.4,2424.0143737796097,1913.1928014005653
Doukkala - Abda,Safi,NA (Youssoufia),0.6870628595352173,6.260431223859389,6.607416321833929,5.6,861.6902194806016,811.1875481225155
Fès - Boulemane,Boulemane,Boulemane,0.2557491064071655,3.46827042568475,2.9972148755112213,3.4,1071.9356198803305,1256.1222068018053
Fès - Boulemane,Boulemane,Missour,1.369253158569336,4.9343147948384285,4.6933149034912525,NA,242.76458477518224,260.36541263078385
Fès - Boulemane,Boulemane,NA (Boulemane),4.8195271492004395,11.138169403733878,10.02554146682515,NA,108.01919268134819,131.1050245993884
Fès - Boulemane,Boulemane,NA (Imouzzer Marmoucha),6.152645111083984,15.931977633507021,12.779531017426521,NA,107.70791727291744,158.94517473152447
Fès - Boulemane,Boulemane,NA (Missour),0.8131842017173767,5.2504083923995495,5.528308804288055,NA,579.8347523983781,545.6604028104737
Fès - Boulemane,Boulemane,NA (Outat El Haj),35.095726013183594,63.17831218242645,54.85751646757126,NA,56.308253737119486,80.01711136761703
Fès - Boulemane,Boulemane,Outat El Ha,0.2197994440793991,3.434315290302038,2.9968366945112073,NA,1263.4414350150253,1462.4767863659588
Fès - Boulemane,Fès,NA (Agdal),454.1932373046875,568.0930622645786,543.1255187988281,NA,19.58027425108533,25.07739340986344
Fès - Boulemane,Fès,NA (Fes Medina),318.6921691894531,372.852941830953,397.6399190266927,NA,24.77241597684425,16.994698294360315
Fès - Boulemane,Fès,NA (Machouar Fes El Jadid),688.18145751953125,714.6112354823521,649.599372125441,NA,-5.6063825859468475,3.8405245700870574
Fès - Boulemane,Fès,NA (Saiss),492.953857421875,622.1518325805664,602.5473592122396,NA,22.23200004226224,26.208938871964733
Fès - Boulemane,Fès,Oulad Tayeb,34.04507827758789,69.08791393041611,71.84234237670898,NA,111.0212283577074,102.93069490721997
Fès - Boulemane,Fès,Sans nom,6.599492073059082,18.51611515879631,19.10268171131611,NA,189.45684758526252,180.56879156479508
Fès - Boulemane,Sefrou,El Menzel,0.7697363495826721,5.150827195495367,4.939754410369976,NA,541.7462827431967,569.1677219463509
Fès - Boulemane,Sefrou,Imouzzer Ka,8.695340156555176,15.545176476240158,15.724245548248291,3.4,80.83531253684444,78.77594431450828
Fès - Boulemane,Sefrou,NA (Bhalil),84.2371826171875,100.2418184938102,91.89401406255261,NA,9.089610083662553,18.999490936627268
Fès - Boulemane,Sefrou,NA (El Menzel),72.881805419921875,68.5634287472429,58.40123110106497,NA,-19.868572458413208,-5.925177961492394
Fès - Boulemane,Sefrou,NA (Imouzzer Kandar),32.183258056640625,52.005878645798255,46.138165056705475,NA,43.36076532557717,61.59295791082119
Fès - Boulemane,Sefrou,NA (Ribate El Kheir),8.550492286682129,20.032684858888388,24.647421402089737,NA,188.25733742230818,134.28691807710788
Fès - Boulemane,Sefrou,NA (Sefrou),220.96963500976562,277.74802771930035,242.6723456844207,NA,9.821580541460335,25.695110872145595
Fès - Boulemane,Sefrou,Sefrou,2.6100447177886963,7.346707619726658,6.807185583823436,NA,160.80723971620978,181.4782279267229
Fès - Boulemane,Zouagha-Moulay Yacoub,Moulay Yaco,14.859378814697266,28.62583765387535,29.955908556242246,NA,101.59596797285464,92.64491477639574
Fès - Boulemane,Zouagha-Moulay Yacoub,NA (Moulay Yacoub),29.508169174194336,28.72541473757836,24.61368786096573,NA,-16.586868823800014,-2.652670289353341
Fès - Boulemane,Zouagha-Moulay Yacoub,NA (Zouagha),411.51361083984375,515.5702178955078,512.0935978744969,NA,24.441472744821976,25.28630993353987
Fès - Boulemane,Zouagha-Moulay Yacoub,Oulad Jemaa,0.885482907295227,6.072297859936953,5.652890389030044,NA,538.3963306866324,585.7611603690053
Gharb - Chrarda - Béni Hssen,Kénitra,Kenitra Ban,8.883648872375488,22.11515986534857,18.217293906856227,NA,105.0654429116909,148.94230043375154
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Kenitra Maamoura),306.0057373046875,286.36689987182615,292.2625733543845,NA,-4.491145843000672,-6.417800400032079
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Kenitra Saknia),143.3348388671875,163.25586143616707,168.1930990780101,NA,17.342790076218666,13.898241855518581
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Mehdia),10.544527053833008,22.53605633589529,18.641036127552844,NA,76.7839945061993,113.7227797969685
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Sidi Slimane),0.27971360087394714,6.208244048058987,6.03329701628536,NA,2056.9551846727195,2119.5002419123443
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Sidi Yahya El Gharb),2.4028983116149902,6.625370516226842,6.869960343465209,NA,185.90308255066782,175.72413215330465
Gharb - Chrarda - Béni Hssen,Kénitra,NA (Souk Arbaa),47.56333923339844,62.325277558688455,65.27375402121709,NA,37.23543189621682,31.03637920132477
Gharb - Chrarda - Béni Hssen,Kénitra,Sidi Sliman,5.968175411224365,11.891432359814644,11.845020822576574,NA,98.469716561943,99.24736691636762
Gharb - Chrarda - Béni Hssen,Kénitra,Souk Arbaa,3.8609442710876465,9.668616264097151,9.787040240234798,NA,153.48825450613774,150.42102618522014
Gharb - Chrarda - Béni Hssen,Kénitra,Souk Tlat E,2.74314284324646,13.064601498265421,9.592026836163289,NA,249.67288924740419,376.26398787179824
Gharb - Chrarda - Béni Hssen,Sidi Kacem,Had Kourt,1.7911734580993652,6.79891374707222,7.098389958080492,NA,296.29829964165924,279.5787457841534
Gharb - Chrarda - Béni Hssen,Sidi Kacem,Mechra Belk,3.8669538497924805,8.553958323694044,10.279623273256664,NA,165.83258224838445,121.20663074769023
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Dar Gueddari),0.30264830589294434,6.479892011860321,6.08793887874168,NA,1911.5555779437152,2041.0633681698027
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Had Kourt),5.537960529327393,18.01111785296736,21.41374522617885,NA,286.67204493022336,225.2301593264494
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Jorf El Melha),7.757582664489746,15.415728489557903,15.894932199926938,NA,104.89542796219014,98.71819813307617
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Mechraa Bel Ksiri),0.2028971165418625,4.736014658585191,5.614298539776955,NA,2667.0666963956546,2234.1951523535026
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Ouezzane),12.42080020904541,18.657410062592604,21.208259776660377,NA,70.74793426928746,50.21101497957757
Gharb - Chrarda - Béni Hssen,Sidi Kacem,NA (Sidi Kacem),4.251458644866943,12.290435008704662,12.357064666170062,NA,190.6547069695605,189.0874882093393
Gharb - Chrarda - Béni Hssen,Sidi Kacem,Ouezzane,3.1196587085723877,10.259541675448418,9.759720977983976,NA,212.84579146961244,228.86743819946153
Gharb - Chrarda - Béni Hssen,Sidi Kacem,Sidi Kacem,6.845707893371582,11.704811468720436,11.530577196015251,NA,68.43513301494846,70.98029379918071
Grand Casablanca,Casablanca,Bouskoura,83.98389434814453,183.02649737942605,183.99529637517156,4.4,119.08402533995685,117.93047202683056
Grand Casablanca,Casablanca,Mediouna,64.57743835449219,150.9696834169585,150.5520907810756,4.6,133.13419456905845,133.78084864287067
Grand Casablanca,Casablanca,NA (Ahl Laghlam),196.2113037109375,369.7430711829144,390.49502446101263,4.6,99.01759841334008,88.44126927958617
Grand Casablanca,Casablanca,NA (Ain Chock),446.5611267089844,583.0466277023842,585.1388944738052,4.4,31.0322057779851,30.563677138504016
Grand Casablanca,Casablanca,NA (Ain Harrouda),182.56558227539062,295.1674061650815,285.1123571777344,4.4,56.16982874004002,61.67746542710165
Grand Casablanca,Casablanca,NA (Ain Sebaa),595.059814453125,725.1963195800781,721.0937866210937,4.4,21.180050997696277,21.86948302777795
Grand Casablanca,Casablanca,NA (Al Fida),806.6707763671875,935.0312832919034,897.49457519531245,4.2,11.259091253701618,15.912378467803526
Grand Casablanca,Casablanca,NA (Al Idrissia),800.83209228515625,948.9979303533381,923.073896484375,4.2,15.26434884126641,18.501486078735184
Grand Casablanca,Casablanca,NA (Anfa),585.92041015625,516.3414043079723,532.1296821007362,4.4,-9.180552020908298,-11.875163357037307
Grand Casablanca,Casablanca,NA (Assoukhour Assawda),781.2374267578125,931.6916587136009,897.5826245117188,4.4,14.892424987464647,19.25845163104685
Grand Casablanca,Casablanca,NA (Ben Msick),795.53326416015625,946.403322492327,955.5409231474905,4.4,20.113258137138263,18.96464486515773
Grand Casablanca,Casablanca,NA (Bou Chentouf),806.99371337890625,927.8426374955611,923.7626708984375,4.4,14.46962418463165,14.975200192162202
Grand Casablanca,Casablanca,NA (El Maarif),647.33056640625,685.3472963968912,677.2084884643555,4.4,4.6155586664132215,5.8728464193644765
Grand Casablanca,Casablanca,NA (Hay Hassani),607.666015625,610.3715795898438,606.1738357543945,4.4,-0.2455592105263158,0.44523865006027413
Grand Casablanca,Casablanca,NA (Hay Mohammadi),747.59307861328125,818.5010015314275,824.53119628906245,4.2,10.291443283356044,9.484828705165938
Grand Casablanca,Casablanca,NA (Lissasfa),463.8641662597656,539.1244488884421,531.7391296386719,4.2,14.63250846173275,16.224638181370196
Grand Casablanca,Casablanca,NA (Machouar Casablanca),915.40850830078125,994.6274164373225,927.1690649414063,4.4,1.2847331583639616,8.653940554211214
Grand Casablanca,Casablanca,NA (Mediouna),97.69921112060547,248.13731658935546,250.20661817278182,3.6,156.09891349471852,153.98088044236164
Grand Casablanca,Casablanca,NA (Mers Sultan),801.14715576171875,884.4847495339134,856.6556909179687,4.4,6.928631619926717,10.40228292303659
Grand Casablanca,Casablanca,NA (Moulay Rachid),745.93621826171875,895.6108365740095,878.6837851784446,4.4,17.796101552230855,20.065337310082985
